icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,departure_airport_icao,arrival_airport_icao,departure_airport_name,arrival_airport_name,departure_city,arrival_city,departure_lat,departure_lon,arrival_lat,arrival_lon,airline,route_confidence,route_distance_km,anomaly
3ffc1d,DMZYW,Germany,1753810285,1753810285,10.5168,51.5185,883.92,False,58.32,300.18,-0.33,,,7000.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
39de40,TVF27XU,France,1753810462,1753810462,14.1494,46.142,3642.36,False,169.67,106.02,-4.88,,3787.14,1000.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
4bc8c9,PGT1SU,Turkey,1753810462,1753810463,14.9965,48.4137,10058.4,False,238.45,119.61,0.0,,10302.24,7646.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
3d7f74,JMP901,Germany,1753810462,1753810463,7.5274,49.4963,2278.38,False,81.65,264.58,0.0,,2407.92,4451.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3d3866,DETPM,Germany,1753810457,1753810461,9.8234,49.1141,1005.84,False,39.38,250.14,1.3,,1082.04,7000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3c5ee3,EWG14E,Germany,1753810463,1753810463,6.2831,51.7012,4419.6,False,191.15,103.7,-9.75,,4556.76,5230.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
3c5eeb,EWG26M,Germany,1753810463,1753810463,11.2246,49.2082,9037.32,False,198.5,340.63,6.83,,9273.54,1000.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3d3851,DETOR,Germany,1753810463,1753810463,7.3719,52.4887,0.0,False,68.38,294.44,0.0,,60.96,7000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
3c5ef0,EWG4PY,Germany,1753810463,1753810463,14.4682,49.2124,11582.4,False,223.49,306.1,-0.33,,11864.34,1000.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
44020a,AUA5U,Austria,1753810462,1753810463,9.957,47.7377,7315.2,False,191.47,268.15,-0.33,,7581.9,1000.0,False,0,LSZH,EDDM,Zurich Airport,Munich Airport,Zurich,Munich,47.4647,8.5492,48.3538,11.7861,Unknown,medium,372.6033810834516,0
46b826,AEE8DT,Greece,1753810463,1753810463,13.7983,52.4232,952.5,False,101.28,249.17,-2.93,,1013.46,1000.0,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
44022d,AUA429,Austria,1753810463,1753810463,11.832,46.64,10668.0,False,218.34,243.86,0.0,,11033.76,1000.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
3ffc3c,DMZBW,Germany,1753810462,1753810462,13.7464,52.5213,731.52,False,66.11,249.03,0.0,,784.86,,False,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
3d1255,DEFER,Germany,1753810463,1753810463,10.2394,49.3615,1363.98,False,65.33,180.0,0.0,,1463.04,4450.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4aca81,NSZ2940,Sweden,1753810463,1753810463,12.2395,46.8039,10058.4,False,239.84,216.45,0.0,,10378.44,6031.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
393320,AFR45KR,France,1753810463,1753810463,10.7085,46.4142,9464.04,False,220.89,313.4,7.48,,9768.84,1000.0,False,0,LFPO,LFPG,Paris Orly,Paris Charles de Gaulle,Paris,Paris,48.7233,2.3794,49.0097,2.5479,Air France,high,36.88428451807087,0
4aca88,NSZ3YL,Sweden,1753810462,1753810463,6.5548,47.9813,11887.2,False,229.15,203.98,0.0,,12275.82,745.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
4aca92,NSZ3646,Sweden,1753810463,1753810463,7.8029,50.9994,12496.8,False,238.33,210.05,0.33,,12832.08,753.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4aca8d,NSZ3732,Sweden,1753810463,1753810463,11.7461,46.4306,11887.2,False,248.03,178.69,0.0,,12275.82,743.0,False,0,EDDM,LIMC,Munich Airport,Milan Malpensa,Munich,Milan,48.3538,11.7861,45.6306,8.7281,Unknown,medium,454.5200241782972,0
471f83,WZZ614,Hungary,1753810463,1753810463,7.4392,50.5573,8397.24,False,203.73,275.8,-9.75,,8694.42,1000.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
471f6b,WZZ9DE,Hungary,1753810463,1753810463,13.9608,51.7752,10972.8,False,229.62,223.46,0.0,,11186.16,1000.0,False,0,EDDM,EKCH,Munich Airport,Copenhagen Airport,Munich,Copenhagen,48.3538,11.7861,55.6181,12.6561,Unknown,medium,812.0995051539496,0
471f66,WMT8ZC,Hungary,1753810462,1753810462,14.2652,48.0939,10972.8,False,219.1,321.0,0.0,,11239.5,1342.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
471f4c,WZZ3779,Hungary,1753810463,1753810463,6.1774,50.5352,5829.3,False,188.11,266.55,-13.33,,6065.52,1747.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
471f37,WZZ92,Hungary,1753810463,1753810463,5.0528,51.7236,10972.8,False,205.33,271.44,0.0,,11262.36,3570.0,False,0,EHAM,LFPG,Amsterdam Schiphol,Paris Charles de Gaulle,Amsterdam,Paris,52.3105,4.7683,49.0097,2.5479,Unknown,medium,441.5715720387802,0
471f31,WZZ3415,Hungary,1753810463,1753810463,8.8757,48.5885,5768.34,False,190.81,237.55,-10.08,,5981.7,1000.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
471f03,WMT4YS,Hungary,1753810463,1753810463,8.4184,45.3507,11132.82,False,216.86,259.89,-7.48,,11551.92,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
407b8f,BAW717T,United Kingdom,1753810462,1753810463,5.4041,47.812,10355.58,False,223.24,312.29,0.33,,10713.72,3061.0,False,0,EGLL,LIRF,London Heathrow,Rome Fiumicino,London,Rome,51.47,-0.4543,41.8003,12.2389,British Airways,high,1771.2081323689572,0
407b70,WUK9XC,United Kingdom,1753810462,1753810462,5.4468,50.3331,11590.02,False,218.56,301.82,-0.33,,11925.3,7547.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
505cb2,FJHMK,Slovakia,1753810462,1753810463,7.8439,48.8013,342.9,False,29.83,327.68,-2.93,,441.96,6110.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,1
4aca14,NSZ3534,Sweden,1753810463,1753810463,5.5056,54.4164,12192.0,False,229.75,238.55,0.0,,12458.7,736.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4aca0a,NSZ3298,Sweden,1753810463,1753810463,14.2059,51.5272,11277.6,False,233.34,170.23,0.0,,11498.58,1000.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
4aca73,SAS2836,Sweden,1753810462,1753810463,14.0717,45.0824,3253.74,False,141.8,6.25,11.05,,3406.14,6040.0,False,0,LIRF,LOWW,Rome Fiumicino,Vienna Airport,Rome,Vienna,41.8003,12.2389,48.1103,16.5697,Unknown,medium,849.5085242500162,0
4aca76,SAS69X,Sweden,1753810463,1753810463,6.9489,52.9189,10972.8,False,230.82,227.35,-0.33,,11201.4,3521.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
8015cd,AIC2015,India,1753810463,1753810463,14.6285,50.821,12192.0,False,252.55,303.37,-0.33,,12481.56,6633.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
3ffad5,DMCVH,Germany,1753810461,1753810463,8.7595,51.6112,1196.34,False,78.43,277.92,-0.33,,,7743.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
4bc896,PGT36CP,Turkey,1753810462,1753810462,11.9343,47.7787,11574.78,False,210.78,301.32,0.33,,11925.3,3250.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
4787b3,NOZ36A,Norway,1753810462,1753810463,14.7637,53.4707,11277.6,False,236.81,135.09,-0.33,,11483.34,3537.0,False,0,EKCH,LOWW,Copenhagen Airport,Vienna Airport,Copenhagen,Vienna,55.6181,12.6561,48.1103,16.5697,Unknown,medium,939.7926671249352,0
4bc882,PGT56RN,Turkey,1753810462,1753810463,14.8627,50.3712,10058.4,False,238.93,130.72,0.0,,10271.76,7632.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
73806d,ELY313,Israel,1753810463,1753810463,8.7897,49.9922,11582.4,False,213.86,294.59,0.33,,11879.58,2217.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
50025a,T7ONEX,San Marino,1753810462,1753810463,6.6386,45.7721,6431.28,False,189.08,349.18,-7.48,,6720.84,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
738063,ELY343,Israel,1753810462,1753810463,8.7443,47.7045,3589.02,False,165.22,268.22,-9.1,,3756.66,1000.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4bb46e,MNB628,Turkey,1753810463,1753810463,6.9246,45.255,11887.2,False,241.81,179.27,0.0,,12329.16,117.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
44009e,EJU83WG,Austria,1753810160,1753810160,5.1009,45.6616,518.16,False,78.58,354.36,-2.6,,647.7,1000.0,False,0,EGGW,EDDM,London Luton,Munich Airport,London,Munich,51.8747,-0.3683,48.3538,11.7861,easyJet Europe,high,1404.6047901778527,0
45202e,GPX5PZ,Bulgaria,1753810463,1753810463,13.5325,45.0247,10972.8,False,206.08,302.46,0.0,,,6002.0,False,0,LIRF,EDDM,Rome Fiumicino,Munich Airport,Rome,Munich,41.8003,12.2389,48.3538,11.7861,Unknown,medium,729.1727636842245,0
440057,EJU934Q,Austria,1753810463,1753810463,7.0975,46.2262,7459.98,False,199.92,6.65,-6.83,,7795.26,1000.0,False,0,EGGW,LSZH,London Luton,Zurich Airport,London,Zurich,51.8747,-0.3683,47.4647,8.5492,easyJet Europe,high,1104.268180699892,0
45202a,BGH2504,Bulgaria,1753810463,1753810463,5.4224,50.3771,6393.18,False,215.08,122.4,10.08,,,106.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
452033,GPX7CN,Bulgaria,1753810360,1753810360,6.9981,50.9647,647.7,False,89.56,137.33,-4.88,,,3552.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
738052,ELY339,Israel,1753810462,1753810463,8.4116,51.8005,10972.8,False,208.24,295.62,-0.33,,11216.64,1000.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
484fde,KLM1960,Kingdom of the Netherlands,1753810463,1753810463,5.9861,52.4199,4419.6,False,191.37,289.8,-14.31,,4533.9,1000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,KLM,high,490.8960156472752,0
44001f,EJU35PX,Austria,1753810463,1753810463,7.8736,47.1139,10972.8,False,243.32,39.68,0.0,,11353.8,1000.0,False,0,EGKK,LEMD,London Gatwick,Madrid Barajas,London,Madrid,51.1481,-0.1903,40.4983,-3.5676,easyJet Europe,high,1240.1457071090194,0
8960ec,UAE79Y,United Arab Emirates,1753810462,1753810463,9.3114,49.0858,11277.6,False,274.58,120.26,0.0,,11628.12,7302.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
3ffa30,DMLAW,Germany,1753810364,1753810364,7.8474,48.2672,266.7,False,41.67,32.91,-2.28,,358.14,,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
344195,ANE1263,Spain,1753810463,1753810463,11.6221,45.0236,3634.74,False,165.6,50.67,-13.33,,3779.52,1000.0,False,0,LIMC,LIRF,Milan Malpensa,Rome Fiumicino,Milan,Rome,45.6306,8.7281,41.8003,12.2389,Unknown,medium,576.7399642718806,0
89610f,UAE29V,United Arab Emirates,1753810463,1753810463,11.4201,49.0866,9585.96,False,223.8,298.86,-7.8,,9852.66,3261.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3e6946,DKFBI,Germany,1753810463,1753810463,11.2541,47.6105,2545.08,False,55.19,253.76,-0.33,,,7000.0,False,0,EDDM,LSZH,Munich Airport,Zurich Airport,Munich,Zurich,48.3538,11.7861,47.4647,8.5492,Unknown,medium,372.6033810834516,0
40697c,BAW59P,United Kingdom,1753810462,1753810462,10.0858,46.4118,8298.18,False,261.57,134.28,-5.2,,8641.08,7313.0,False,0,EGKK,LEMD,London Gatwick,Madrid Barajas,London,Madrid,51.1481,-0.1903,40.4983,-3.5676,British Airways,high,1240.1457071090194,0
40697b,BAW581X,United Kingdom,1753810463,1753810463,7.2826,45.8592,8275.32,False,221.69,324.54,5.53,,8618.22,5733.0,False,0,EGKK,EIDW,London Gatwick,Dublin Airport,London,Dublin,51.1481,-0.1903,53.4213,-6.27,British Airways,high,720.4762834791511,0
3ffa94,DMZCE,Germany,1753810462,1753810462,8.7592,52.2238,731.52,False,42.82,106.04,-0.33,,,,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
89617c,UAE163,United Arab Emirates,1753810462,1753810462,9.2448,51.5424,10972.8,False,221.84,292.64,0.0,,11231.88,6636.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
738100,ELY011,Israel,1753810463,1753810463,7.7703,45.0897,10965.18,False,234.83,284.46,0.0,,11391.9,5705.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
45218e,LZB407,Bulgaria,1753810463,1753810463,8.0806,50.498,9570.72,False,216.45,278.61,-7.48,,9852.66,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
478772,NOZ8GB,Norway,1753810462,1753810463,13.6861,52.9159,3718.56,False,198.31,161.24,-13.33,,3802.38,3510.0,True,0,EKCH,EDDM,Copenhagen Airport,Munich Airport,Copenhagen,Munich,55.6181,12.6561,48.3538,11.7861,Unknown,medium,812.0995051539496,0
452172,EAF2076,Bulgaria,1753810462,1753810462,13.1477,51.3146,3032.76,False,135.78,295.11,-3.58,,3147.06,1000.0,False,0,EDDM,EKCH,Munich Airport,Copenhagen Airport,Munich,Copenhagen,48.3538,11.7861,55.6181,12.6561,Unknown,medium,812.0995051539496,0
452169,AIZ385,Bulgaria,1753810463,1753810463,8.7816,45.4552,1158.24,False,101.7,348.92,-4.55,,1257.3,1000.0,False,0,LIMC,LSZH,Milan Malpensa,Zurich Airport,Milan,Zurich,45.6306,8.7281,47.4647,8.5492,Unknown,medium,204.5512872959248,0
471dbe,WZZ671,Hungary,1753810462,1753810463,12.995,48.9897,10972.8,False,251.06,215.16,0.0,,11277.6,1000.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
471db7,WZZ3593,Hungary,1753810462,1753810463,14.4315,50.8939,10668.0,False,242.17,132.33,0.0,,10888.98,7633.0,False,0,LOWW,EDDM,Vienna Airport,Munich Airport,Vienna,Munich,48.1103,16.5697,48.3538,11.7861,Unknown,medium,531.6670719805866,0
471db8,WZZ1GK,Hungary,1753810463,1753810463,7.8501,51.1869,3870.96,False,183.56,143.55,14.31,,4008.12,7645.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
781ac5,CCA423,China,1753810463,1753810463,7.9634,53.5607,11582.4,False,249.02,234.08,0.0,,11727.18,3513.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4bb1e7,THY8PK,Turkey,1753810463,1753810463,5.5864,51.578,11887.2,False,263.42,109.39,0.0,,12199.62,3425.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4892c6,ENT72HB,Poland,1753810462,1753810462,12.7892,47.2161,10972.8,False,239.91,231.7,0.0,,11285.22,1345.0,False,0,EDDM,LOWW,Munich Airport,Vienna Airport,Munich,Vienna,48.3538,11.7861,48.1103,16.5697,Unknown,medium,531.6670719805866,0
7380c8,ELY317,Israel,1753810462,1753810463,10.8221,49.3133,12184.38,False,235.83,296.01,0.33,,12534.9,1105.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
a0088d,N101BJ,United States,1753810420,1753810460,8.4808,47.1551,1310.64,False,2.62,78.69,-53.97,,1493.52,7000.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,1
738286,ISR116,Israel,1753810463,1753810463,10.3716,49.9346,10668.0,False,259.33,120.13,0.0,,10972.8,4653.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
4bb28b,THY9EX,Turkey,1753810462,1753810462,9.4028,46.8079,10066.02,False,253.01,126.57,0.0,,10447.02,674.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
4bb28a,THY4ED,Turkey,1753810463,1753810463,7.2018,53.0053,10066.02,False,257.37,114.57,0.0,,10264.14,4645.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
44cdce,BEL3CQ,Belgium,1753810463,1753810463,9.1422,49.4593,7307.58,False,193.23,300.39,0.0,,7559.04,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
8005f3,AIC133,India,1753810463,1753810463,11.9408,51.2227,12184.38,False,244.93,279.92,-0.33,,12481.56,3120.0,False,0,EDDM,EDDF,Munich Airport,Frankfurt Airport,Munich,Frankfurt,48.3538,11.7861,50.0379,8.5622,Unknown,medium,403.7368321696943,0
3d7aa5,DFSRT,Germany,1753810463,1753810463,8.8582,48.6711,3360.42,False,73.07,196.78,5.85,,3512.82,25.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
346690,VLG7DY,Spain,1753810462,1753810462,9.116,48.3323,10363.2,False,225.25,8.54,0.0,,10690.86,5527.0,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
a4eb80,GTI9158,United States,1753810462,1753810462,6.7353,52.0349,9067.8,False,267.4,104.6,9.1,,9258.3,163.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
3d476c,DEZHK,Germany,1753810462,1753810462,7.6175,47.8867,441.96,False,39.1,57.36,-0.33,,541.02,,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,0
44ce77,BEL7AM,Belgium,1753810463,1753810463,6.537,50.637,6705.6,False,177.87,285.6,0.33,,6903.72,3532.0,False,0,EDDF,EHAM,Frankfurt Airport,Amsterdam Schiphol,Frankfurt,Amsterdam,50.0379,8.5622,52.3105,4.7683,Unknown,medium,490.8960156472752,0
44ce76,BEL3SG,Belgium,1753810462,1753810463,8.7312,48.7986,11590.02,False,224.44,324.23,0.0,,11932.92,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
44ce6a,BEL3JZ,Belgium,1753810462,1753810463,10.1739,51.9071,10363.2,False,215.81,259.15,0.0,,10584.18,1000.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
44ce6e,BEL9PY,Belgium,1753810462,1753810463,5.5103,50.9717,3756.66,False,158.39,248.27,-5.85,,3886.2,1000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
484e38,PHLMJ,Kingdom of the Netherlands,1753810463,1753810463,7.2633,52.356,769.62,False,45.3,344.86,-2.28,,822.96,7000.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
3e6707,DKEFF,Germany,1753810443,1753810451,7.8696,48.0231,723.9,False,29.23,241.63,-0.33,,815.34,,False,0,LSZH,EDDF,Zurich Airport,Frankfurt Airport,Zurich,Frankfurt,47.4647,8.5492,50.0379,8.5622,Unknown,medium,285.6288450490251,1
3c6dd6,EWG35M,Germany,1753810462,1753810462,9.9017,49.0338,11590.02,False,217.97,331.68,-0.65,,11932.92,1000.0,False,0,EDDF,EDDM,Frankfurt Airport,Munich Airport,Frankfurt,Munich,50.0379,8.5622,48.3538,11.7861,Unknown,medium,403.7368321696943,0
896308,UAE39K,United Arab Emirates,1753810463,1753810463,8.0154,50.1934,11582.4,False,235.3,292.36,0.0,,11902.44,3221.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
44ce62,BEL8AJ,Belgium,1753810463,1753810463,5.6726,53.3801,10980.42,False,241.04,202.46,0.0,,11209.02,732.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
44ce61,BEL7TA,Belgium,1753810462,1753810463,5.4491,52.3164,10126.98,False,213.59,208.17,-19.18,,10386.06,751.0,False,0,EHAM,EDDF,Amsterdam Schiphol,Frankfurt Airport,Amsterdam,Frankfurt,52.3105,4.7683,50.0379,8.5622,Unknown,medium,490.8960156472752,0
4bb0e7,THY81D,Turkey,1753810463,1753810463,10.2975,54.6523,11582.4,False,253.31,323.34,0.0,,11765.28,3257.0,False,0,EKCH,EDDF,Copenhagen Airport,Frankfurt Airport,Copenhagen,Frankfurt,55.6181,12.6561,50.0379,8.5622,Unknown,medium,768.2182355354822,0
44ce66,BEL4WF,Belgium,1753810463,1753810463,7.7496,50.5295,8473.44,False,203.27,278.29,-3.25,,8732.52,1000.0,False,0,EDDF,LSZH,Frankfurt Airport,Zurich Airport,Frankfurt,Zurich,50.0379,8.5622,47.4647,8.5492,Unknown,medium,285.6288450490251,0
44ce72,BEL5LN,Belgium,1753810463,1753810463,8.9888,47.6225,10972.8,False,218.81,336.15,0.0,,11353.8,1000.0,False,0,LSZH,LIMC,Zurich Airport,Milan Malpensa,Zurich,Milan,47.4647,8.5492,45.6306,8.7281,Unknown,medium,204.5512872959248,0
